datetime,current_mcp,pred_t+15min,pred_t+1hr,pred_t+2hr,actual_t1,actual_t4,actual_t8,decision,confidence,reason,correct_prediction
2019-01-08 23:30:00,2584.7,2562.1884765625,2635.467041015625,2526.48779296875,2400.49,1830.8,1500.84,HOLD,0.015,Weak signal vs volatility,True
2019-01-08 23:45:00,2400.49,2418.932861328125,2474.569091796875,2388.384521484375,2000.47,1800.45,1601.98,HOLD,0.0132,Weak signal vs volatility,False
2019-01-09 00:00:00,2000.47,2050.052490234375,2091.208251953125,2070.734130859375,1999.3,1749.06,1500.26,BUY,0.3917,"Upward move of 2.48%. Strength=0.43×vol, Regime=midday.",False
2019-01-09 00:15:00,1999.3,2016.994140625,2056.283447265625,2042.58984375,1830.8,1699.17,1500.28,HOLD,0.0153,Weak signal vs volatility,False
2019-01-09 00:30:00,1830.8,1869.6495361328125,1915.1234130859375,1892.8358154296875,1800.45,1500.84,1500.18,BUY,0.3354,"Upward move of 2.12%. Strength=0.37×vol, Regime=midday.",False
2019-01-09 00:45:00,1800.45,1867.7200927734375,1891.2030029296875,1874.9515380859375,1749.06,1601.98,1500.15,BUY,0.5905,"Upward move of 3.74%. Strength=0.64×vol, Regime=midday.",False
2019-01-09 01:00:00,1749.06,1788.6539306640625,1815.554931640625,1829.718017578125,1699.17,1500.26,1499.95,BUY,0.3578,"Upward move of 2.26%. Strength=0.39×vol, Regime=midday.",False
2019-01-09 01:15:00,1699.17,1767.9302978515625,1784.0814208984375,1813.8399658203125,1500.84,1500.28,1499.97,BUY,0.6396,"Upward move of 4.05%. Strength=0.70×vol, Regime=midday.",False
2019-01-09 01:30:00,1500.84,1613.8028564453125,1647.2274169921875,1724.506591796875,1601.98,1500.18,1499.96,STRONG BUY,1.0,"Upward move of 7.53%. Strength=1.30×vol, Regime=midday.",True
2019-01-09 01:45:00,1601.98,1689.8033447265625,1730.1373291015625,1808.2755126953125,1500.26,1500.15,1499.97,STRONG BUY,0.8664,"Upward move of 5.48%. Strength=0.95×vol, Regime=midday.",False
2019-01-09 02:00:00,1500.26,1613.8028564453125,1641.8880615234375,1717.5689697265625,1500.28,1499.95,1964.58,STRONG BUY,1.0,"Upward move of 7.57%. Strength=1.30×vol, Regime=midday.",True
2019-01-09 02:15:00,1500.28,1613.8028564453125,1641.8880615234375,1717.5689697265625,1500.18,1499.97,1983.81,STRONG BUY,1.0,"Upward move of 7.57%. Strength=1.30×vol, Regime=midday.",False
2019-01-09 02:30:00,1500.18,1613.8028564453125,1642.7445068359375,1716.6214599609375,1500.15,1499.96,2347.93,STRONG BUY,1.0,"Upward move of 7.57%. Strength=1.31×vol, Regime=midday.",False
2019-01-09 02:45:00,1500.15,1613.8028564453125,1642.7445068359375,1716.6214599609375,1499.95,1499.97,2648.58,STRONG BUY,1.0,"Upward move of 7.58%. Strength=1.31×vol, Regime=midday.",False
2019-01-09 03:00:00,1499.95,1613.8028564453125,1650.9718017578125,1811.8907470703125,1499.97,1964.58,2794.88,STRONG BUY,1.0,"Upward move of 7.59%. Strength=1.31×vol, Regime=midday.",True
2019-01-09 03:15:00,1499.97,1613.8028564453125,1650.9718017578125,1811.8907470703125,1499.96,1983.81,2990.91,STRONG BUY,1.0,"Upward move of 7.59%. Strength=1.31×vol, Regime=midday.",False
2019-01-09 03:30:00,1499.96,1613.8028564453125,1650.1153564453125,1813.6019287109375,1499.97,2347.93,3021.39,STRONG BUY,1.0,"Upward move of 7.59%. Strength=1.31×vol, Regime=midday.",True
2019-01-09 03:45:00,1499.97,1613.8028564453125,1653.0257568359375,1810.8551025390625,1964.58,2648.58,3073.01,STRONG BUY,1.0,"Upward move of 7.59%. Strength=1.31×vol, Regime=midday.",True
2019-01-09 04:00:00,1964.58,1986.1748046875,2100.1845703125,2201.205810546875,1983.81,2794.88,3309.59,HOLD,0.019,Weak signal vs volatility,True
2019-01-09 04:15:00,1983.81,1995.2650146484375,2112.48046875,2201.205810546875,2347.93,2990.91,3559.27,HOLD,0.01,Weak signal vs volatility,True
2019-01-09 04:30:00,2347.93,2346.020751953125,2413.86279296875,2353.66259765625,2648.58,3021.39,3675.84,HOLD,0.0,Prediction below noise floor,False
2019-01-09 04:45:00,2648.58,2618.95166015625,2714.13671875,2598.225830078125,2794.88,3073.01,3892.79,HOLD,0.0193,Weak signal vs volatility,False
2019-01-09 05:00:00,2794.88,2748.921875,2818.244384765625,2774.466552734375,2990.91,3309.59,3919.33,HOLD,0.1819,"Downward move of 1.64%. Strength=0.28×vol, Regime=midday.",False
2019-01-09 05:15:00,2990.91,2941.105224609375,2933.772705078125,3033.5390625,3021.39,3559.27,4200.06,SELL,0.2632,"Downward move of 1.67%. Strength=0.29×vol, Regime=midday.",False
2019-01-09 05:30:00,3021.39,2997.1962890625,3040.000244140625,3128.888671875,3073.01,3675.84,4989.57,HOLD,0.0138,Weak signal vs volatility,False
2019-01-09 05:45:00,3073.01,3049.15185546875,3080.97021484375,3189.06640625,3309.59,3892.79,5085.25,HOLD,0.0134,Weak signal vs volatility,False
2019-01-09 06:00:00,3309.59,3271.285400390625,3221.324951171875,3508.98681640625,3559.27,3919.33,5001.0,HOLD,0.02,Weak signal vs volatility,False
2019-01-09 06:15:00,3559.27,3501.005126953125,3410.58251953125,3637.75537109375,3675.84,4200.06,4999.08,SELL,0.2587,"Downward move of 1.64%. Strength=0.28×vol, Regime=midday.",False
2019-01-09 06:30:00,3675.84,3610.263427734375,3464.517822265625,3631.909423828125,3892.79,4989.57,4999.69,SELL,0.282,"Downward move of 1.78%. Strength=0.31×vol, Regime=midday.",False
2019-01-09 06:45:00,3892.79,3778.091796875,3670.314453125,3820.341796875,3919.33,5085.25,4999.88,SELL,0.4657,"Downward move of 2.95%. Strength=0.51×vol, Regime=midday.",False
2019-01-09 07:00:00,3919.33,3833.55078125,3757.016357421875,3863.204345703125,4200.06,5001.0,5750.0,SELL,0.3459,"Downward move of 2.19%. Strength=0.38×vol, Regime=midday.",False
2019-01-09 07:15:00,4200.06,4131.65673828125,4001.80712890625,4007.405029296875,4989.57,4999.08,5550.25,SELL,0.2574,"Downward move of 1.63%. Strength=0.28×vol, Regime=midday.",False
2019-01-09 07:30:00,4989.57,4806.9658203125,4645.35986328125,4824.50634765625,5085.25,4999.69,5500.53,SELL,0.5784,"Downward move of 3.66%. Strength=0.63×vol, Regime=midday.",False
2019-01-09 07:45:00,5085.25,4988.22265625,4639.69677734375,4860.7841796875,5001.0,4999.88,4999.77,SELL,0.3016,"Downward move of 1.91%. Strength=0.33×vol, Regime=midday.",True
2019-01-09 08:00:00,5001.0,4986.42578125,4679.958984375,4892.3193359375,4999.08,5750.0,4400.91,HOLD,0.0,Prediction below noise floor,True
2019-01-09 08:15:00,4999.08,4814.9482421875,4615.12646484375,4851.23193359375,4999.69,5550.25,3989.98,SELL,0.5821,"Downward move of 3.68%. Strength=0.64×vol, Regime=midday.",False
2019-01-09 08:30:00,4999.69,4893.63037109375,4642.84130859375,4872.36328125,4999.88,5500.53,3799.64,SELL,0.3353,"Downward move of 2.12%. Strength=0.37×vol, Regime=midday.",False
2019-01-09 08:45:00,4999.88,4893.63037109375,4634.35693359375,4846.16748046875,5750.0,4999.77,3767.27,SELL,0.3359,"Downward move of 2.13%. Strength=0.37×vol, Regime=midday.",False
2019-01-09 09:00:00,5750.0,5655.55859375,5195.83154296875,5224.52734375,5550.25,4400.91,3583.21,SELL,0.2596,"Downward move of 1.64%. Strength=0.28×vol, Regime=midday.",True
2019-01-09 09:15:00,5550.25,5413.80029296875,4961.802734375,5309.18994140625,5500.53,3989.98,3540.35,SELL,0.3885,"Downward move of 2.46%. Strength=0.42×vol, Regime=midday.",True
2019-01-09 09:30:00,5500.53,5312.57177734375,4885.8466796875,5153.61279296875,4999.77,3799.64,3500.42,SELL,0.5401,"Downward move of 3.42%. Strength=0.59×vol, Regime=midday.",True
2019-01-09 09:45:00,4999.77,4908.8349609375,4615.00927734375,4804.4853515625,4400.91,3767.27,3500.42,SELL,0.2875,"Downward move of 1.82%. Strength=0.31×vol, Regime=midday.",True
2019-01-09 10:00:00,4400.91,4348.8232421875,4114.06982421875,4077.916015625,3989.98,3583.21,3749.66,HOLD,0.0204,Weak signal vs volatility,True
2019-01-09 10:15:00,3989.98,3917.314453125,3760.79833984375,3714.0576171875,3799.64,3540.35,3589.05,SELL,0.2878,"Downward move of 1.82%. Strength=0.31×vol, Regime=midday.",True
2019-01-09 10:30:00,3799.64,3750.79833984375,3624.00390625,3630.143798828125,3767.27,3500.42,3599.42,HOLD,0.0222,Weak signal vs volatility,True
2019-01-09 10:45:00,3767.27,3741.0107421875,3613.35888671875,3584.16455078125,3583.21,3500.42,3499.91,HOLD,0.012,Weak signal vs volatility,True
2019-01-09 11:00:00,3583.21,3558.430908203125,3519.393798828125,3330.7255859375,3540.35,3749.66,3499.02,HOLD,0.0119,Weak signal vs volatility,True
2019-01-09 11:15:00,3540.35,3536.658447265625,3502.4658203125,3326.93701171875,3500.42,3589.05,3200.63,HOLD,0.0,Prediction below noise floor,True
2019-01-09 11:30:00,3500.42,3507.76708984375,3494.80810546875,3335.50048828125,3500.42,3599.42,3045.5,HOLD,0.0,Prediction below noise floor,False
2019-01-09 11:45:00,3500.42,3507.76708984375,3493.90380859375,3345.866455078125,3749.66,3499.91,2999.72,HOLD,0.0,Prediction below noise floor,True
2019-01-09 12:00:00,3749.66,3690.532470703125,3493.039794921875,3447.837158203125,3589.05,3499.02,2999.27,HOLD,0.2492,"Downward move of 1.58%. Strength=0.27×vol, Regime=midday.",True
2019-01-09 12:15:00,3589.05,3546.920654296875,3463.54541015625,3385.279052734375,3599.42,3200.63,2999.4,HOLD,0.0202,Weak signal vs volatility,False
2019-01-09 12:30:00,3599.42,3586.16650390625,3467.131103515625,3393.93359375,3499.91,3045.5,2999.7,HOLD,0.0,Prediction below noise floor,True
2019-01-09 12:45:00,3499.91,3475.27099609375,3412.1318359375,3382.16259765625,3499.02,2999.72,3170.39,HOLD,0.0121,Weak signal vs volatility,True
2019-01-09 13:00:00,3499.02,3439.0341796875,3530.073974609375,3616.713623046875,3200.63,2999.27,3600.3,HOLD,0.1897,"Downward move of 1.71%. Strength=0.30×vol, Regime=midday.",True
2019-01-09 13:15:00,3200.63,3201.4892578125,3312.899169921875,3307.34228515625,3045.5,2999.4,3767.31,HOLD,0.0,Prediction below noise floor,False
2019-01-09 13:30:00,3045.5,3050.041748046875,3208.9931640625,3285.189697265625,2999.72,2999.7,3767.61,HOLD,0.0,Prediction below noise floor,False
2019-01-09 13:45:00,2999.72,2999.105712890625,3165.560546875,3273.028076171875,2999.27,3170.39,3800.67,HOLD,0.0,Prediction below noise floor,True
2019-01-09 14:00:00,2999.27,2992.36669921875,3133.608642578125,3382.23828125,2999.4,3600.3,3799.17,HOLD,0.0,Prediction below noise floor,False
2019-01-09 14:15:00,2999.4,2992.36669921875,3141.601318359375,3382.23828125,2999.7,3767.31,4009.12,HOLD,0.0,Prediction below noise floor,False
2019-01-09 14:30:00,2999.7,3005.6923828125,3170.196533203125,3390.106201171875,3170.39,3767.61,4272.93,HOLD,0.0,Prediction below noise floor,True
2019-01-09 14:45:00,3170.39,3159.015380859375,3269.483642578125,3427.46826171875,3600.3,3800.67,3989.17,HOLD,0.0,Prediction below noise floor,False
2019-01-09 15:00:00,3600.3,3580.968994140625,3685.21630859375,3953.724853515625,3767.31,3799.17,3759.37,HOLD,0.0093,Weak signal vs volatility,False
2019-01-09 15:15:00,3767.31,3728.8466796875,3783.90869140625,4255.74658203125,3767.61,4009.12,3799.34,HOLD,0.0176,Weak signal vs volatility,False
2019-01-09 15:30:00,3767.61,3742.479248046875,3838.816650390625,4272.52099609375,3800.67,4272.93,4189.92,HOLD,0.0115,Weak signal vs volatility,False
2019-01-09 15:45:00,3800.67,3761.960205078125,3842.247802734375,4274.27587890625,3799.17,3989.17,4799.42,HOLD,0.0176,Weak signal vs volatility,True
2019-01-09 16:00:00,3799.17,3766.3017578125,3881.820556640625,4789.91796875,4009.12,3759.37,5002.17,HOLD,0.0149,Weak signal vs volatility,False
2019-01-09 16:15:00,4009.12,3998.287841796875,4172.916015625,5377.0419921875,4272.93,3799.34,5499.95,HOLD,0.0,Prediction below noise floor,False
2019-01-09 16:30:00,4272.93,4263.80810546875,4386.04345703125,6396.5673828125,3989.17,4189.92,5799.66,HOLD,0.0,Prediction below noise floor,True
2019-01-09 16:45:00,3989.17,3932.81787109375,4074.84814453125,5448.625,3759.37,4799.42,7050.4,HOLD,0.0244,Weak signal vs volatility,True
2019-01-09 17:00:00,3759.37,3737.748046875,3895.659912109375,4668.27880859375,3799.34,5002.17,7050.54,HOLD,0.0099,Weak signal vs volatility,False
2019-01-09 17:15:00,3799.34,3782.7890625,3917.40283203125,4705.9345703125,4189.92,5499.95,7500.37,HOLD,0.0,Prediction below noise floor,False
2019-01-09 17:30:00,4189.92,4179.37841796875,4362.81884765625,6196.46875,4799.42,5799.66,7050.27,HOLD,0.0,Prediction below noise floor,False
2019-01-09 17:45:00,4799.42,4748.8662109375,5016.3251953125,8777.1396484375,5002.17,7050.4,5500.74,HOLD,0.0182,Weak signal vs volatility,False
2019-01-09 18:00:00,5002.17,5145.03173828125,5259.63330078125,8312.8017578125,5499.95,7050.54,5500.3,BUY,0.4514,"Upward move of 2.86%. Strength=0.49×vol, Regime=midday.",True
2019-01-09 18:15:00,5499.95,5520.39404296875,5707.76953125,8442.0712890625,5799.66,7500.37,4999.04,HOLD,0.0,Prediction below noise floor,True
2019-01-09 18:30:00,5799.66,5988.32275390625,6120.634765625,8358.490234375,7050.4,7050.27,4910.67,BUY,0.5141,"Upward move of 3.25%. Strength=0.56×vol, Regime=midday.",True
2019-01-09 18:45:00,7050.4,7517.13037109375,7583.7177734375,6352.8701171875,7050.54,5500.74,4921.76,STRONG BUY,1.0,"Upward move of 6.62%. Strength=1.14×vol, Regime=midday.",True
2019-01-09 19:00:00,7050.54,7038.41455078125,7305.47998046875,6153.28271484375,7500.37,5500.3,3989.14,HOLD,0.0,Prediction below noise floor,False
2019-01-09 19:15:00,7500.37,7326.4013671875,7886.5771484375,6163.77490234375,7050.27,4999.04,3989.53,BUY,0.3666,"Upward move of 2.32%. Strength=0.40×vol, Regime=midday.",True
2019-01-09 19:30:00,7050.27,7036.5341796875,7317.65087890625,6019.43505859375,5500.74,4910.67,3749.48,HOLD,0.0,Prediction below noise floor,True
2019-01-09 19:45:00,5500.74,5429.55126953125,5635.421875,7623.00341796875,5500.3,4921.76,3400.02,HOLD,0.0223,Weak signal vs volatility,True
2019-01-09 20:00:00,5500.3,5401.93359375,5558.21044921875,7663.51513671875,4999.04,3989.14,3349.65,HOLD,0.1979,"Downward move of 1.79%. Strength=0.31×vol, Regime=midday.",True
2019-01-09 20:15:00,4999.04,4897.1669921875,5122.3134765625,7578.45361328125,4910.67,3989.53,3269.6,BUY,0.3221,"Upward move of 2.04%. Strength=0.35×vol, Regime=midday.",True
2019-01-09 20:30:00,4910.67,4835.4580078125,4940.0576171875,7554.3466796875,4921.76,3749.48,3077.65,HOLD,0.1694,"Downward move of 1.53%. Strength=0.26×vol, Regime=midday.",False
2019-01-09 20:45:00,4921.76,4835.4580078125,4938.08984375,7532.0517578125,3989.14,3400.02,2939.89,HOLD,0.194,"Downward move of 1.75%. Strength=0.30×vol, Regime=midday.",True
2019-01-09 21:00:00,3989.14,3909.38818359375,3841.572021484375,4327.19384765625,3989.53,3349.65,2683.42,SELL,0.316,"Downward move of 2.00%. Strength=0.34×vol, Regime=midday.",False
2019-01-09 21:15:00,3989.53,3906.283935546875,3832.151611328125,4311.23486328125,3749.48,3269.6,2584.57,SELL,0.3298,"Downward move of 2.09%. Strength=0.36×vol, Regime=midday.",True
2019-01-09 21:30:00,3749.48,3672.5419921875,3578.269775390625,4047.86669921875,3400.02,3077.65,2300.35,SELL,0.3243,"Downward move of 2.05%. Strength=0.35×vol, Regime=midday.",True
2019-01-09 21:45:00,3400.02,3348.9609375,3345.007080078125,3744.515869140625,3349.65,2939.89,2100.79,HOLD,0.2373,"Downward move of 1.50%. Strength=0.26×vol, Regime=midday.",True
2019-01-09 22:00:00,3349.65,3298.4609375,3291.31689453125,3576.77392578125,3269.6,2683.42,1890.07,HOLD,0.2415,"Downward move of 1.53%. Strength=0.26×vol, Regime=midday.",True
2019-01-09 22:15:00,3269.6,3234.938232421875,3208.740478515625,3268.4609375,3077.65,2584.57,1830.64,HOLD,0.0183,Weak signal vs volatility,True
2019-01-09 22:30:00,3077.65,3064.58056640625,3097.6708984375,3029.010498046875,2939.89,2300.35,1850.37,HOLD,0.0,Prediction below noise floor,True
2019-01-09 22:45:00,2939.89,2912.747314453125,2930.489013671875,2997.260009765625,2683.42,2100.79,1830.73,HOLD,0.0159,Weak signal vs volatility,True
2019-01-09 23:00:00,2683.42,2656.753662109375,2723.75634765625,2675.6640625,2584.57,1890.07,1830.04,HOLD,0.0171,Weak signal vs volatility,True
2019-01-09 23:15:00,2584.57,2562.1884765625,2636.697265625,2532.723388671875,2300.35,1830.64,1826.59,HOLD,0.0149,Weak signal vs volatility,True
2019-01-09 23:30:00,2300.35,2338.2998046875,2389.94384765625,2313.328369140625,2100.79,1850.37,1780.09,BUY,0.2607,"Upward move of 1.65%. Strength=0.28×vol, Regime=midday.",False
2019-01-09 23:45:00,2100.79,2136.14501953125,2213.3779296875,2216.938232421875,1890.07,1830.73,1800.0,BUY,0.266,"Upward move of 1.68%. Strength=0.29×vol, Regime=midday.",False
2019-01-10 00:00:00,1890.07,1920.35693359375,1972.5948486328125,1983.5794677734375,1830.64,1830.04,1749.41,BUY,0.2533,"Upward move of 1.60%. Strength=0.28×vol, Regime=midday.",False
2019-01-10 00:15:00,1830.64,1870.5771484375,1926.1175537109375,1923.681396484375,1850.37,1826.59,1749.55,BUY,0.3448,"Upward move of 2.18%. Strength=0.38×vol, Regime=midday.",True
2019-01-10 00:30:00,1850.37,1869.6495361328125,1924.1246337890625,1910.0316162109375,1830.73,1780.09,1749.45,HOLD,0.018,Weak signal vs volatility,False
2019-01-10 00:45:00,1830.73,1869.6495361328125,1914.6336669921875,1902.1202392578125,1830.04,1800.0,1749.32,BUY,0.336,"Upward move of 2.13%. Strength=0.37×vol, Regime=midday.",False
2019-01-10 01:00:00,1830.04,1869.6495361328125,1889.978515625,1875.0457763671875,1826.59,1749.41,1749.13,BUY,0.3421,"Upward move of 2.16%. Strength=0.37×vol, Regime=midday.",False
2019-01-10 01:15:00,1826.59,1869.6495361328125,1890.811767578125,1874.0731201171875,1780.09,1749.55,1499.96,BUY,0.3726,"Upward move of 2.36%. Strength=0.41×vol, Regime=midday.",False
2019-01-10 01:30:00,1780.09,1834.3358154296875,1849.085205078125,1827.593017578125,1800.0,1749.45,1749.17,BUY,0.4816,"Upward move of 3.05%. Strength=0.53×vol, Regime=midday.",True
2019-01-10 01:45:00,1800.0,1867.7200927734375,1883.5186767578125,1856.43115234375,1749.41,1749.32,1749.22,BUY,0.5946,"Upward move of 3.76%. Strength=0.65×vol, Regime=midday.",False
2019-01-10 02:00:00,1749.41,1788.6539306640625,1817.32861328125,1834.6727294921875,1749.55,1749.13,1971.34,BUY,0.3545,"Upward move of 2.24%. Strength=0.39×vol, Regime=midday.",True
2019-01-10 02:15:00,1749.55,1788.6539306640625,1817.32861328125,1833.3092041015625,1749.45,1499.96,2000.25,BUY,0.3532,"Upward move of 2.24%. Strength=0.39×vol, Regime=midday.",False
2019-01-10 02:30:00,1749.45,1788.6539306640625,1814.5499267578125,1833.3092041015625,1749.32,1749.17,2220.32,BUY,0.3542,"Upward move of 2.24%. Strength=0.39×vol, Regime=midday.",False
2019-01-10 02:45:00,1749.32,1788.6539306640625,1817.32861328125,1833.3092041015625,1749.13,1749.22,2240.41,BUY,0.3554,"Upward move of 2.25%. Strength=0.39×vol, Regime=midday.",False
2019-01-10 03:00:00,1749.13,1788.6539306640625,1828.0494384765625,1975.49609375,1499.96,1971.34,2400.48,BUY,0.3571,"Upward move of 2.26%. Strength=0.39×vol, Regime=midday.",False
2019-01-10 03:15:00,1499.96,1613.8028564453125,1656.348388671875,1853.2005615234375,1749.17,2000.25,2718.91,STRONG BUY,1.0,"Upward move of 7.59%. Strength=1.31×vol, Regime=midday.",True
2019-01-10 03:30:00,1749.17,1788.6539306640625,1825.2335205078125,1979.8895263671875,1749.22,2220.32,2823.65,BUY,0.3568,"Upward move of 2.26%. Strength=0.39×vol, Regime=midday.",True
2019-01-10 03:45:00,1749.22,1788.6539306640625,1828.1439208984375,1975.810791015625,1971.34,2240.41,2988.73,BUY,0.3563,"Upward move of 2.25%. Strength=0.39×vol, Regime=midday.",True
2019-01-10 04:00:00,1971.34,1986.1748046875,2101.041259765625,2199.7587890625,2000.25,2400.48,3065.56,HOLD,0.013,Weak signal vs volatility,True
2019-01-10 04:15:00,2000.25,2050.40966796875,2177.835693359375,2221.6611328125,2220.32,2718.91,3664.54,BUY,0.3963,"Upward move of 2.51%. Strength=0.43×vol, Regime=midday.",True
2019-01-10 04:30:00,2220.32,2227.81494140625,2345.857666015625,2298.098388671875,2240.41,2823.65,3842.83,HOLD,0.0,Prediction below noise floor,True
2019-01-10 04:45:00,2240.41,2227.81494140625,2369.793212890625,2310.93994140625,2400.48,2988.73,4149.81,HOLD,0.0097,Weak signal vs volatility,False
2019-01-10 05:00:00,2400.48,2414.7666015625,2525.08984375,2482.269775390625,2718.91,3065.56,4304.84,HOLD,0.0103,Weak signal vs volatility,True
2019-01-10 05:15:00,2718.91,2698.355224609375,2797.787841796875,2806.668701171875,2823.65,3664.54,4489.53,HOLD,0.013,Weak signal vs volatility,False
2019-01-10 05:30:00,2823.65,2787.5302734375,2857.060791015625,2983.871337890625,2988.73,3842.83,6666.88,HOLD,0.0221,Weak signal vs volatility,False
2019-01-10 05:45:00,2988.73,2943.1455078125,2948.9833984375,3123.241943359375,3065.56,4149.81,7032.44,HOLD,0.2411,"Downward move of 1.53%. Strength=0.26×vol, Regime=midday.",False
2019-01-10 06:00:00,3065.56,3040.1396484375,3066.14697265625,3162.108642578125,3664.54,4304.84,7500.93,HOLD,0.0143,Weak signal vs volatility,False
2019-01-10 06:15:00,3664.54,3601.457275390625,3454.132568359375,3653.480712890625,3842.83,4489.53,7000.33,SELL,0.2721,"Downward move of 1.72%. Strength=0.30×vol, Regime=midday.",False
2019-01-10 06:30:00,3842.83,3741.058837890625,3608.0888671875,3816.876953125,4149.81,6666.88,5799.43,SELL,0.4186,"Downward move of 2.65%. Strength=0.46×vol, Regime=midday.",False
2019-01-10 06:45:00,4149.81,4052.939453125,3975.046875,3871.226318359375,4304.84,7032.44,5500.43,SELL,0.3689,"Downward move of 2.33%. Strength=0.40×vol, Regime=midday.",False
2019-01-10 07:00:00,4304.84,4220.53564453125,4088.9306640625,4212.39453125,4489.53,7500.93,4852.6,SELL,0.3095,"Downward move of 1.96%. Strength=0.34×vol, Regime=midday.",False
2019-01-10 07:15:00,4489.53,4375.166015625,4261.568359375,4472.71826171875,6666.88,7000.33,4750.45,SELL,0.4026,"Downward move of 2.55%. Strength=0.44×vol, Regime=midday.",False
2019-01-10 07:30:00,6666.88,6426.95849609375,6163.67822265625,7046.0458984375,7032.44,5799.43,4489.93,SELL,0.5688,"Downward move of 3.60%. Strength=0.62×vol, Regime=midday.",False
2019-01-10 07:45:00,7032.44,6905.82861328125,6780.83447265625,7053.5517578125,7500.93,5500.43,4900.49,SELL,0.2845,"Downward move of 1.80%. Strength=0.31×vol, Regime=midday.",False
2019-01-10 08:00:00,7500.93,7394.1943359375,7455.90283203125,7549.36669921875,7000.33,4852.6,4750.35,HOLD,0.0245,Weak signal vs volatility,True
2019-01-10 08:15:00,7000.33,6928.51953125,6894.11181640625,7349.158203125,5799.43,4750.45,5100.34,HOLD,0.0177,Weak signal vs volatility,True
2019-01-10 08:30:00,5799.43,5684.07421875,5324.45947265625,5287.9296875,5500.43,4489.93,4750.67,SELL,0.3144,"Downward move of 1.99%. Strength=0.34×vol, Regime=midday.",True
2019-01-10 08:45:00,5500.43,5317.14208984375,5045.8154296875,5115.0341796875,4852.6,4900.49,4657.43,SELL,0.5266,"Downward move of 3.33%. Strength=0.57×vol, Regime=midday.",True
2019-01-10 09:00:00,4852.6,4721.94921875,4590.4765625,4753.73681640625,4750.45,4750.35,3800.62,SELL,0.4255,"Downward move of 2.69%. Strength=0.46×vol, Regime=midday.",True
2019-01-10 09:15:00,4750.45,4674.2216796875,4541.30712890625,4714.88525390625,4489.93,5100.34,3800.43,SELL,0.2536,"Downward move of 1.60%. Strength=0.28×vol, Regime=midday.",True
2019-01-10 09:30:00,4489.93,4395.3173828125,4294.65087890625,4391.00927734375,4900.49,4750.67,4052.05,SELL,0.333,"Downward move of 2.11%. Strength=0.36×vol, Regime=midday.",False
2019-01-10 09:45:00,4900.49,4788.8994140625,4612.1328125,4709.640625,4750.35,4657.43,4000.49,SELL,0.3599,"Downward move of 2.28%. Strength=0.39×vol, Regime=midday.",True
2019-01-10 10:00:00,4750.35,4674.2216796875,4482.45361328125,4512.779296875,5100.34,3800.62,3510.5,SELL,0.2533,"Downward move of 1.60%. Strength=0.28×vol, Regime=midday.",False
2019-01-10 10:15:00,5100.34,5018.095703125,4701.10107421875,4580.90087890625,4750.67,3800.43,3540.07,SELL,0.2549,"Downward move of 1.61%. Strength=0.28×vol, Regime=midday.",True
2019-01-10 10:30:00,4750.67,4679.04541015625,4479.55712890625,4375.3857421875,4657.43,4052.05,3499.99,HOLD,0.2383,"Downward move of 1.51%. Strength=0.26×vol, Regime=midday.",True
2019-01-10 10:45:00,4657.43,4581.1787109375,4416.2900390625,4280.85546875,3800.62,4000.49,3499.62,SELL,0.2588,"Downward move of 1.64%. Strength=0.28×vol, Regime=midday.",True
2019-01-10 11:00:00,3800.62,3756.810546875,3596.777099609375,3497.1142578125,3800.43,3510.5,3170.8,HOLD,0.0199,Weak signal vs volatility,True
2019-01-10 11:15:00,3800.43,3756.810546875,3594.03515625,3481.21826171875,4052.05,3540.07,3138.0,HOLD,0.0198,Weak signal vs volatility,False
2019-01-10 11:30:00,4052.05,4029.98388671875,3841.45166015625,3579.939208984375,4000.49,3499.99,3000.76,HOLD,0.0094,Weak signal vs volatility,True
2019-01-10 11:45:00,4000.49,3957.336669921875,3754.62109375,3542.410400390625,3510.5,3499.62,2999.47,HOLD,0.0186,Weak signal vs volatility,True
2019-01-10 12:00:00,3510.5,3520.323974609375,3471.802490234375,3396.302978515625,3540.07,3170.8,2999.08,HOLD,0.0,Prediction below noise floor,True
2019-01-10 12:15:00,3540.07,3531.369140625,3473.068359375,3384.0234375,3499.99,3138.0,2999.12,HOLD,0.0,Prediction below noise floor,True
2019-01-10 12:30:00,3499.99,3484.59619140625,3447.40869140625,3399.65869140625,3499.62,3000.76,2999.86,HOLD,0.0,Prediction below noise floor,True
2019-01-10 12:45:00,3499.62,3484.59619140625,3443.491455078125,3390.796875,3170.8,2999.47,3000.0,HOLD,0.0,Prediction below noise floor,True
2019-01-10 13:00:00,3170.8,3174.4462890625,3326.774658203125,3309.84423828125,3138.0,2999.08,3150.53,HOLD,0.0,Prediction below noise floor,False
2019-01-10 13:15:00,3138.0,3147.099853515625,3302.97412109375,3325.392333984375,3000.76,2999.12,3400.1,HOLD,0.0,Prediction below noise floor,False
2019-01-10 13:30:00,3000.76,3013.469482421875,3235.03173828125,3286.31689453125,2999.47,2999.86,3200.39,HOLD,0.0,Prediction below noise floor,False
2019-01-10 13:45:00,2999.47,2985.780029296875,3171.198974609375,3269.150634765625,2999.08,3000.0,3400.5,HOLD,0.0,Prediction below noise floor,True
