datetime,purchase_bid_mw,sell_bid_mw,mcv_mw,volume_mw,mcp,weighted_mcp,demand_national,demand_north,demand_west,demand_east,demand_south,demand_northeast,hour,minute,day_of_week,month,is_weekend,is_peak_hour,mcp_lag1,mcp_lag96,demand_lag1,demand_lag96,mcp_ma4,mcp_ma96,mcp_rollstd96,demand_rollmean96,price_momentum,volatility_idx,grid_stress,price_chg_pct,demand_growth,bid_ask_spread,delhi_temp,delhi_humidity,delhi_windspeed,delhi_precip,delhi_cloudcover,mumbai_temp,mumbai_humidity,mumbai_windspeed,mumbai_precip,mumbai_cloudcover,kolkata_temp,kolkata_humidity,kolkata_windspeed,kolkata_precip,kolkata_cloudcover,chennai_temp,chennai_humidity,chennai_windspeed,chennai_precip,chennai_cloudcover,guwahati_temp,guwahati_humidity,guwahati_windspeed,guwahati_precip,guwahati_cloudcover,solar_proxy,wind_proxy,renewable_proxy
2019-12-01,496806.7,1344322.4,438880.13,438880.14,2586.9185416666664,2586.9185416666664,124458.67119791667,33246.265781250004,44385.959062500006,14063.016302083333,31101.27796875,1662.15125,0,0,6,12,1.0,0.16666666666666666,2591.0416666666665,2771.325833333334,124525.20072916667,132671.48515624998,2591.713802083333,2690.6357118055553,353.80141997640766,129147.62652994791,-4.123125000000001,353.80141997640766,0.9641695751075666,-0.09255574029894127,-0.05493185024717968,-8828.288541666667,15.487499999999999,73.78645833333333,8.503124999999999,0.0,0.0,27.4953125,70.21875,8.926041666666666,0.0,89.640625,23.48229166666667,76.15625,5.041666666666667,0.0,61.166666666666664,25.245833333333334,91.0625,16.650520833333335,1.8328125,99.95833333333333,19.943749999999998,82.06770833333333,4.741666666666666,0.08333333333333333,55.161458333333336,8.611029270833333,8.772604166666666,8.675659229166667
2019-12-02,605107.2,1113625.6,476742.19,476742.2,2894.3984375,2894.3984375,128634.49463541666,34818.562864583335,45606.4,14296.28875,32202.029895833333,1711.2139583333335,0,0,0,12,0.0,0.16666666666666666,2890.9432291666667,2586.9185416666664,128588.785078125,124458.67119791667,2891.020963541667,2725.5190538194443,400.32541214414414,125356.69902669272,3.45520833333333,400.32541214414414,1.0261351357125936,0.29105189398618225,0.0464145364728041,-5297.066666666667,15.370312499999999,69.40625,9.836979166666667,0.0,0.0,28.028645833333332,65.01041666666667,9.404166666666667,0.0,50.333333333333336,22.070833333333336,73.859375,6.285416666666666,0.0,21.791666666666668,26.535416666666666,82.96875,12.091145833333334,0.42291666666666666,80.88541666666667,19.073958333333334,83.765625,4.442708333333333,0.0,48.609375,13.4672753125,8.412083333333333,11.445198520833335
2019-12-03,562225.0,1166816.9,478098.24,478098.23,2856.3734375,2856.3734375,130698.99979166668,35608.76796875,45870.651770833334,14591.633593749999,32973.524427083335,1654.4220312500001,0,0,1,12,0.0,0.16666666666666666,2857.86375,2894.3984375,130684.73645833333,128634.49463541666,2858.011015625,2863.97259765625,527.383238562822,129888.37923448351,-1.490312499999997,527.383238562822,1.0060546658491345,0.020872547145708836,0.017958326688161348,-6297.832291666667,15.0859375,66.40625,10.782291666666666,0.0,5.192708333333333,27.6640625,66.51041666666667,9.678125,0.004166666666666667,73.43229166666667,20.816145833333334,76.47916666666667,7.7171875000000005,0.0,8.5,27.155208333333334,72.97916666666667,17.081770833333334,0.012499999999999999,77.6875,18.795833333333334,79.72916666666667,5.060416666666667,0.0,17.348958333333332,13.940825677083334,10.063958333333334,12.390078739583332
2019-12-04,550055.1,1177487.7,444399.59,444399.58,2821.355833333333,2821.355833333333,132323.263125,36221.6409375,46324.56609375,14256.890468750002,33809.987499999996,1710.1827083333335,0,0,2,12,0.0,0.16666666666666666,2821.458958333333,2856.3734375,132318.54130208332,130698.99979166668,2820.9011718750003,2860.71087890625,473.9555429086775,131550.12551215276,-0.10312500000000213,473.9555429086775,1.0057293664588096,0.1106181413509707,0.010004456789824624,-6535.756249999999,15.303125,71.6875,6.380729166666666,0.0,77.32291666666667,27.434895833333332,71.16145833333333,9.554166666666667,0.0,95.05208333333333,20.015104166666667,70.36979166666667,8.764583333333333,0.0,24.208333333333332,26.921875,72.95833333333333,21.263020833333332,0.04583333333333334,59.96875,18.756249999999998,75.84375,6.777604166666666,0.0,0.453125,10.490920989583334,10.548020833333334,10.513760927083334
2019-12-05,577627.9,1274470.9,480206.24,480206.24,2836.6794791666666,2836.6794791666666,133436.794375,36587.42765625,46751.559687500005,14148.255572916665,34225.918020833335,1723.6323437499998,0,0,3,12,0.0,0.16666666666666666,2834.5542708333337,2821.355833333333,133426.54669270833,132323.263125,2833.4929427083334,2825.548277994792,409.1710864092194,132899.94236979165,2.1252083333333336,409.1710864092194,1.0039228717820683,0.17698509398721154,0.01469427374196631,-7258.78125,15.379687500000001,74.34895833333333,6.663020833333333,0.0,78.046875,27.58802083333333,73.828125,8.166666666666666,0.14166666666666666,93.078125,20.084895833333334,77.93229166666667,8.28125,0.0,81.88541666666667,26.693749999999998,67.09375,19.1171875,0.004166666666666667,70.76041666666667,18.436979166666667,74.79166666666667,7.970833333333334,0.0,5.416666666666667,7.314386145833333,10.039791666666666,8.404548354166666
2019-12-06,600411.7,1301912.3,519318.0,519318.01,2856.855625,2856.855625,134457.11781250002,37211.506927083334,46415.70057291666,14172.072916666666,34930.26572916666,1727.57234375,0,0,4,12,0.0,0.16666666666666666,2856.855208333333,2836.6794791666666,134470.11403645834,133436.794375,2857.798645833333,2857.765007595486,399.5638949011115,134163.40749457464,0.00041666666666747193,399.5638949011115,1.0020486149476604,0.08825946838390908,-0.005327346395974974,-7307.297916666666,15.381770833333334,81.92708333333333,6.4484375,0.0,91.0625,27.927083333333332,61.265625,10.598958333333334,0.0,53.484375,21.531770833333336,77.91666666666667,6.036458333333333,0.0,71.81770833333333,26.327604166666664,66.39583333333333,17.3796875,0.011458333333333334,50.239583333333336,18.025000000000002,74.515625,6.2828124999999995,0.0,40.401041666666664,8.291847864583334,9.349270833333334,8.714817052083333
2019-12-07,629342.9,1204608.1,519472.6,519472.6,2934.5345833333336,2934.5345833333336,133621.47786458334,37042.5009375,46198.21755208333,13952.393541666666,34721.5721875,1706.7923958333333,0,0,5,12,1.0,0.16666666666666666,2934.536666666667,2856.855625,133620.56348958335,134457.11781250002,2934.919895833333,2884.5517198350694,479.84413798290484,133930.954383138,-0.0020833333333314377,479.84413798290484,0.9978016800273841,0.09040361951241521,0.006537037095205589,-5992.345833333333,15.999479166666667,78.765625,5.7359374999999995,0.0,0.0,26.359895833333336,61.338541666666664,10.211979166666667,0.0,10.958333333333334,22.441145833333334,75.875,5.4953125,0.0,18.552083333333332,25.141145833333336,88.26041666666667,14.236458333333333,0.31979166666666664,79.98958333333333,18.084895833333334,75.71354166666667,6.502083333333334,0.0,39.598958333333336,15.128492135416666,8.436354166666666,12.451636947916667
2019-12-08,556497.8,1266002.1,476011.71,476011.72,2772.5878125,2772.5878125,128667.11484375001,35416.83026041667,44932.897656249996,13734.303437499999,32884.312656250004,1698.7709895833334,0,0,6,12,1.0,0.16666666666666666,2777.3097916666666,2934.5345833333336,128708.818359375,133621.47786458334,2778.890625,2884.104714626736,459.83355620664247,131664.34217122395,-4.721979166666669,459.83355620664247,0.9774848001603527,-0.13687770083543777,-0.032322176279625296,-7390.669791666667,15.664583333333333,78.39583333333333,6.970833333333334,0.0,0.0,25.962500000000002,64.375,9.279166666666667,0.0,39.197916666666664,22.931250000000002,73.25,4.934375,0.0,33.265625,26.002604166666668,77.42708333333333,12.696354166666666,0.09791666666666667,43.9375,17.936979166666667,78.28125,5.8062499999999995,0.0,3.015625,16.487073125,7.937395833333333,13.067202208333333
2019-12-09,645381.9,1077876.8,505418.65,505418.65,2976.291458333333,2976.291458333333,134084.37666666668,36671.78208333333,46381.27723958334,14125.877916666666,35216.99104166667,1688.4494791666666,0,0,0,12,0.0,0.16666666666666666,2973.473020833333,2772.5878125,134023.02927083333,128667.11484375001,2971.304505208333,2810.5076019965277,535.3131286203526,130271.88225531684,2.8184374999999995,535.3131286203526,1.0291501371653713,0.21541066435386846,0.05966222300365238,-4505.155208333334,15.270312500000001,72.80729166666667,6.111979166666667,0.0,7.333333333333333,26.5046875,68.83854166666667,8.841666666666667,0.0,26.005208333333332,21.971354166666668,71.890625,7.851041666666667,0.0,30.171875,26.045833333333334,73.97916666666667,13.789583333333333,0.016666666666666666,34.432291666666664,18.705729166666668,78.51041666666667,5.442708333333333,0.0,14.317708333333334,16.7058803125,8.407395833333334,13.386486520833332
2019-12-10,750441.4,976273.1,512085.36,512085.35,3228.644895833333,3228.644895833333,137385.11567708335,37641.40614583333,47087.444375,14466.6559375,36561.68984375,1627.9190625,0,0,1,12,0.0,0.16666666666666666,3226.2596875,2976.291458333333,137363.044765625,134084.37666666668,3225.365598958333,3112.1913986545137,591.0933466833202,136130.4177967665,2.3852083333333343,591.0933466833202,1.0088951628500575,0.20056314518044083,0.024185540214626915,-2352.413541666667,15.144791666666668,69.65625,7.379166666666666,0.0,2.7760416666666665,26.538541666666664,74.91666666666667,7.861458333333334,0.0,17.692708333333332,21.85625,65.515625,5.861979166666667,0.0,41.067708333333336,25.808333333333334,73.46354166666667,12.9515625,0.02916666666666667,40.192708333333336,18.839583333333334,78.390625,4.5984375,0.012499999999999999,37.994791666666664,15.570564635416666,7.730520833333333,12.434547114583333
