datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2022-12-18,1170782.1,1142282.4,697933.85,697933.85,4886.8029166666665,4886.8029166666665
2022-12-19,1252899.7,1002297.5,672633.64,672633.64,5925.161354166667,5925.161354166667
2022-12-20,1185450.3,1092017.1,696548.46,696548.46,5734.397604166667,5734.397604166667
2022-12-21,1072067.9,1054016.1,623586.5,623586.5,5450.9978125,5450.9978125
2022-12-22,1122875.1,1088866.8,656732.8,656732.8,5684.3428125,5684.3428125
2022-12-23,1135257.3,1068410.5,620159.24,620159.24,6070.488541666667,6070.488541666667
2022-12-24,1105586.7,1146380.8,638065.68,638065.68,5885.9640625,5885.9640625
2022-12-25,1054611.0,1132580.5,607102.4400000001,607102.4400000001,5169.749687500001,5169.749687500001
2022-12-26,1178556.7,1101378.4,665866.11,665866.11,6432.409166666667,6432.409166666667
2022-12-27,1113530.3,1003365.4,591388.67,591388.67,6548.148645833334,6548.148645833334
2022-12-28,1102371.8,1111231.9,664530.08,664530.08,5958.410625,5958.410625
2022-12-29,1159686.6,1096567.9,689205.16,689205.16,6191.2733333333335,6191.2733333333335
2022-12-30,1085800.4,1057262.3,625760.48,625760.48,6218.75875,6218.75875
2022-12-31,1192160.9,1149535.1,729700.51,729700.51,6564.497916666667,6564.497916666667
2023-01-01,1077564.7,1350322.9,763571.08,763571.08,4917.750729166667,4917.750729166667
2023-01-02,1130583.2,1303239.0,741431.41,741431.41,5906.323229166667,5906.323229166667
2023-01-03,1083071.4,1209651.7,689989.39,689989.39,5373.366875,5373.366875
2023-01-04,1034004.9,1066301.1,599823.71,599823.71,6015.314895833333,6015.314895833333
2023-01-05,1174997.9,1028832.5,610792.43,610792.43,6909.158958333333,6909.158958333333
2023-01-06,1309730.5,988913.2,638115.06,638115.06,7228.079375,7228.079375
2023-01-07,1471066.5,1064912.8,709081.87,709081.87,7702.2703125,7702.2703125
2023-01-08,1281674.4,1250188.3,793184.13,793184.13,5852.163125,5852.163125
2023-01-09,1239497.2,1032856.4,645950.34,645950.34,7552.79375,7552.79375
2023-01-10,1342622.4,855999.8,580666.68,580666.68,8085.164479166667,8085.164479166667
2023-01-11,1412194.6,710148.8,516176.03,516176.03,8686.965,8686.965
2023-01-12,1354418.3,857217.8,618855.88,618855.88,8412.505416666667,8412.505416666667
2023-01-13,1410775.6,875931.1,622214.15,622214.15,8522.050729166667,8522.050729166667
2023-01-14,1303793.5,836875.1,580746.67,580746.67,7832.256354166667,7832.256354166667
2023-01-15,1101897.0,1008099.7,614843.87,614843.87,6429.5955208333335,6429.5955208333335
2023-01-16,939246.2,1044773.9,576561.51,576561.51,6207.215208333334,6207.215208333334
2023-01-17,1147293.5,1059647.9,591405.07,591405.07,6338.7278125,6338.7278125
2023-01-18,1161280.9,1118725.7,608075.61,608075.61,6024.374166666667,6024.374166666667
2023-01-19,1232867.2,1169276.3,657036.84,657036.84,6309.663437499999,6309.663437499999
2023-01-20,1228880.7,996328.2,577465.62,577465.62,6958.4904166666665,6958.4904166666665
2023-01-21,1284029.4,1126899.7,668667.38,668667.38,6935.783333333333,6935.783333333333
2023-01-22,1115970.3,1334253.8,645014.02,645014.02,4668.62625,4668.62625
2023-01-23,1199101.1,1223226.3,654378.73,654378.73,6043.363229166666,6043.363229166666
2023-01-24,1027562.6,1393749.3,681599.27,681599.27,4912.394270833333,4912.394270833333
2023-01-25,995539.8,1248543.3,658972.85,658972.85,5037.6153125,5037.6153125
2023-01-26,759854.3,1206351.3,516954.87,516954.87,3884.865625,3884.865625
2023-01-27,889482.8,1200444.1,573375.23,573375.23,4615.834270833334,4615.834270833334
2023-01-28,1018721.0,1161354.4,653431.05,653431.05,4982.018958333333,4982.018958333333
2023-01-29,985733.9,1388671.2,678963.96,678963.96,3938.9144791666663,3938.9144791666663
2023-01-30,1105478.1,1273897.7,739481.6,739481.6,4975.261979166667,4975.261979166667
2023-01-31,861948.0,1219592.9,585017.87,585017.87,4288.8984375,4288.8984375
2023-02-01,845215.6,1074527.2,544622.49,544622.49,4920.160729166667,4920.160729166667
2023-02-02,870487.6,1028576.4,544349.98,544349.98,5054.948958333333,5054.948958333333
2023-02-03,944583.6,1163066.7,609588.72,609588.72,4855.836979166666,4855.836979166666
2023-02-04,971408.4,1145559.5,614593.37,614593.37,4873.161979166666,4873.161979166666
2023-02-05,987078.1,1247453.8,672798.68,672798.68,4201.779375,4201.779375
2023-02-06,1045880.3,1111242.7,644330.58,644330.58,5152.906875,5152.906875
2023-02-07,964703.6,1274852.1,676422.86,676422.86,4299.958541666667,4299.958541666667
2023-02-08,1041686.4,1224614.5,700016.72,700016.72,4770.82,4770.82
2023-02-09,1091516.7,1106462.4,650809.36,650809.36,5185.474895833334,5185.474895833334
2023-02-10,1180936.2,1045631.6,668544.14,668544.14,5608.808333333333,5608.808333333333
2023-02-11,1193515.9,1016432.6,610478.3,610478.3,5928.300208333333,5928.300208333333
2023-02-12,1066715.8,1087779.7,642777.34,642777.34,5086.707604166667,5086.707604166667
2023-02-13,1369280.6,975584.8,702277.53,702277.53,6796.66375,6796.66375
2023-02-14,1413394.2,974610.7,765782.84,765782.84,6878.961145833334,6878.961145833334
2023-02-15,1460131.5,882582.4,756948.45,756948.45,7410.577916666666,7410.577916666666
2023-02-16,1404795.6,811605.9,693654.04,693654.04,7852.448333333334,7852.448333333334
2023-02-17,1494972.1,819050.0,723137.54,723137.54,8473.958229166667,8473.958229166667
2023-02-18,1475187.1,771201.2,700163.55,700163.55,8960.792604166667,8960.792604166667
2023-02-19,1276293.0,1066461.5,811994.69,811994.69,6126.136145833333,6126.136145833333
2023-02-20,1350581.3,853216.8,695042.43,695042.43,7994.391666666666,7994.391666666666
2023-02-21,1374181.1,835507.7,710187.67,710187.67,8114.452083333334,8114.452083333334
2023-02-22,1254862.3,811609.6,654945.43,654945.43,7244.281770833334,7244.281770833334
2023-02-23,1405668.2,780705.6,663267.15,663267.15,7838.080312499999,7838.080312499999
2023-02-24,1386613.6,664294.0,581455.66,581455.66,8368.199791666668,8368.199791666668
2023-02-25,1317575.6,699386.0,618400.65,618400.65,8861.2359375,8861.2359375
2023-02-26,1372048.5,796794.6,679859.25,679859.25,8124.888958333333,8124.888958333333
2023-02-27,1559226.2,721877.3,655564.58,655564.58,8988.424166666666,8988.424166666666
2023-02-28,1399742.6,702957.6,643033.58,643033.58,9081.909895833332,9081.909895833332
2023-03-01,1253051.1,605622.6,563848.72,563848.72,9697.018229166666,9697.018229166666
2023-03-02,1076067.9,799261.5,597629.79,597629.79,6347.574791666667,6347.574791666667
2023-03-03,1207984.3,758834.0,599004.6,599004.6,7859.513645833334,7859.513645833334
2023-03-04,1264457.8,725966.5,625412.22,625412.22,8528.466979166666,8528.466979166666
2023-03-05,1161633.1,917333.9,647892.71,647892.71,6386.6828125,6386.6828125
2023-03-06,1033400.5,917306.7,617715.84,617715.84,6758.3096875,6758.3096875
2023-03-07,1004007.5,945045.9,627965.89,627965.89,5774.102395833333,5774.102395833333
2023-03-08,849394.9,1043796.1,453013.89,453013.89,3780.9503124999997,3780.9503124999997
2023-03-09,1031408.4,962862.3,636089.73,636089.73,5450.861354166666,5450.861354166666
2023-03-10,1246667.7,1057023.6,692709.79,692709.79,5529.644479166666,5529.644479166666
2023-03-11,1238406.5,1005208.7,679955.37,679955.37,5544.3096875,5544.3096875
2023-03-12,1234117.2,1133416.1,659475.66,659475.66,5199.508958333333,5199.508958333333
2023-03-13,1385295.8,1026424.4,699450.52,699450.52,5740.73,5740.73
2023-03-14,1321246.8,1039415.3,703799.33,703799.33,5542.810833333333,5542.810833333333
2023-03-15,1309137.4,870887.9,626035.73,626035.73,6174.386041666668,6174.386041666668
2023-03-16,1270686.2,898604.0,634748.22,634748.22,5942.685937499999,5942.685937499999
2023-03-17,1115076.1,902573.4,550302.12,550302.12,5094.683541666666,5094.683541666666
2023-03-18,1043337.4,876847.0,491084.22,491084.22,4922.809270833333,4922.809270833333
2023-03-19,977652.0,905706.5,433014.9,433014.9,4600.0008333333335,4600.0008333333335
2023-03-20,972147.0,1210666.7,537988.53,537988.53,4076.4983333333334,4076.4983333333334
2023-03-21,793990.2,1436774.2,518687.3,518687.3,3241.7639583333334,3241.7639583333334
2023-03-22,972311.5,1415394.4,591675.21,591675.21,3775.5284374999997,3775.5284374999997
2023-03-23,1084403.1,1295834.3,624450.05,624450.05,4089.5652083333334,4089.5652083333334
2023-03-24,1036846.6,1158651.7,545783.6,545783.6,4309.911770833333,4309.911770833333
2023-03-25,1089448.3,1144440.6,582681.68,582681.68,4453.302083333333,4453.302083333333
2023-03-26,1080913.0,1325824.8,629620.24,629620.24,4010.059583333333,4010.059583333333
2023-03-27,1183834.2,1148742.5,637479.56,637479.56,4992.3525,4992.3525
2023-03-28,1215757.4,1115451.9,679962.66,679962.66,5149.660729166667,5149.660729166667
2023-03-29,1253647.8,1071591.5,696302.85,696302.85,5662.5790625,5662.5790625
2023-03-30,1177428.4,1005353.3,671632.89,671632.89,5441.032291666666,5441.032291666666
2023-03-31,1058365.5,1189555.3,618114.81,618114.81,4143.7153124999995,4143.7153124999995
2023-04-01,1070636.0,1214913.1,668825.17,668825.17,4315.0146875,4315.0146875
2023-04-02,1037973.7,1383761.1,614642.5,614642.5,3504.73875,3504.73875
2023-04-03,1147221.7,1201340.0,644843.36,644165.07,4124.720625,4124.720625
2023-04-04,1068112.3,1170008.1,621329.7,621329.7,4278.650520833334,4278.650520833334
2023-04-05,1057710.2,1116147.6,587794.73,587794.73,4342.7840625,4342.7840625
2023-04-06,1165566.1,1081793.8,634912.6,634912.6,4675.3221875,4675.3221875
2023-04-07,1116407.8,1195866.9,660809.62,660809.62,4466.457708333333,4466.457708333333
2023-04-08,1206379.6,1144040.6,653839.37,653839.37,5344.9920833333335,5344.9920833333335
2023-04-09,1270077.6,1297258.4,755538.04,755538.04,5189.6397916666665,5189.6397916666665
2023-04-10,1384117.3,1097164.5,763341.76,763341.76,6703.168229166667,6703.168229166667
2023-04-11,1289365.8,1025709.3,723893.89,723893.89,6813.491979166666,6813.491979166666
2023-04-12,1299365.9,1030263.4,697386.22,697386.22,6977.551354166667,6977.551354166667
2023-04-13,1261864.8,943472.2,613843.94,613843.94,6890.491666666666,6890.491666666666
2023-04-14,1255641.0,920768.9,604814.03,604814.03,6903.042291666668,6903.042291666668
2023-04-15,1389306.9,835489.4,587770.63,587770.63,7163.903125,7163.903125
2023-04-16,1269614.4,932685.9,564285.03,564285.03,6651.623124999999,6651.623124999999
2023-04-17,1362146.0,951994.0,627839.13,603091.56,7037.555520833333,7037.555520833333
2023-04-18,1628984.8,954623.8,654027.34,618177.48,7162.796145833334,7162.796145833334
2023-04-19,1799352.7,878443.8,676526.84,641071.8,7431.813229166666,7431.813229166666
2023-04-20,1581936.5,797056.1,542463.75,514157.68,7063.189687499999,7063.189687499999
2023-04-21,1527191.5,750509.5,489763.52999999997,444137.17,7103.741770833333,7103.741770833333
2023-04-22,1129670.5,853049.0,434639.84,420525.29,6218.663229166667,6218.663229166667
2023-04-23,845827.0,1156400.3,439071.43,437801.38,3919.7592708333336,3919.7592708333336
2023-04-24,993155.3,1083633.6,514204.36,501021.75,5002.803645833334,5002.803645833334
2023-04-25,955673.8,1183464.0,519009.91,512466.39,4187.995104166667,4187.995104166667
2023-04-26,963250.6,1157572.4,522413.82,515821.22,4218.4678125,4218.4678125
2023-04-27,989945.9,1188439.3,525738.36,520633.69,3975.6572916666664,3975.6572916666664
2023-04-28,986147.1,1109682.2,528109.89,524902.52,4025.1969791666666,4025.1969791666666
2023-04-29,951470.8,1179955.7,522239.68,522797.27,3790.6079166666664,3790.6079166666664
2023-04-30,744497.2,1324615.3,467799.12,461913.04,3033.185520833333,3033.185520833333
2023-05-01,437655.3,1356480.6,360410.91,360410.91,2840.507291666667,2840.507291666667
2023-05-02,592090.8,1387493.9,448368.76,448368.76,3042.6809375,3042.6809375
2023-05-03,648247.5,1311116.8,489417.47,489417.47,3114.5,3114.5
2023-05-04,742756.4,999405.7,491960.93,491960.93,3609.8559375,3609.8559375
2023-05-05,731915.3,1031717.7,479801.72,479801.72,3639.635729166667,3639.635729166667
2023-05-06,818258.9,1005968.8,524606.08,524606.08,3833.415833333333,3833.415833333333
2023-05-07,781184.1,1185075.2,528113.99,528113.99,3635.2687499999997,3635.2687499999997
2023-05-08,1024076.5,903752.8,543020.0,543020.0,5235.138020833333,5235.138020833333
2023-05-09,886466.5,920338.6,540802.11,540802.11,5354.9115625,5354.9115625
2023-05-10,1073563.6,888990.3,567728.39,569380.21,6060.012395833332,6060.012395833332
2023-05-11,1029526.3,990804.5,531990.05,531990.05,5543.4061458333335,5543.4061458333335
2023-05-12,1054515.8,931032.0,542558.52,542558.52,5799.13375,5799.13375
2023-05-13,991065.3,1196025.3,604866.71,604866.71,4930.439791666667,4930.439791666667
2023-05-14,809435.1,1325877.2,524754.85,524754.85,4061.718645833333,4061.718645833333
2023-05-15,874468.6,957600.6,505543.95,505543.95,4822.310833333334,4822.310833333334
2023-05-16,832269.0,1063039.6,487621.97,487621.97,4603.593125,4603.593125
2023-05-17,989036.2,857547.9,478160.6,478160.6,5711.294479166667,5711.294479166667
2023-05-18,1259286.6,808813.5,533301.55,533301.55,6677.667708333333,6677.667708333333
2023-05-19,1234863.8,831995.4,571551.24,571551.24,6523.180625,6523.180625
2023-05-20,1223314.1,847951.6,569183.37,569183.37,6574.883645833333,6574.883645833333
2023-05-21,962329.4,1077745.5,520358.21,520358.21,5116.543020833334,5116.543020833334
2023-05-22,1082927.9,1115309.2,578953.25,578953.25,5618.6684375,5618.6684375
2023-05-23,882110.0,1207103.1,510388.99,510388.99,5017.116666666667,5017.116666666667
2023-05-24,858662.6,1211684.4,546277.38,546277.38,5022.0334375,5022.0334375
2023-05-25,706895.3,1640697.1,533704.77,533704.77,3470.083958333333,3470.083958333333
2023-05-26,708533.3,1280706.1,478445.03,478445.03,3504.1283333333336,3504.1283333333336
2023-05-27,661303.1,1421394.7,494487.01,494487.01,2897.5922916666664,2897.5922916666664
2023-05-28,793533.5,1101654.8,486072.83,486072.83,3655.3067708333333,3655.3067708333333
2023-05-29,1014991.9,917112.4,518998.45,518998.45,5576.318125000001,5576.318125000001
2023-05-30,910894.1,895609.4,501428.14,501428.14,5436.186875,5436.186875
2023-05-31,944463.8,927789.2,504502.03,504502.03,5943.3215625,5943.3215625
2023-06-01,1095806.6,898502.5,625638.57,625638.57,6060.582083333334,6060.582083333334
2023-06-02,1111915.3,1055709.9,682364.17,682364.17,5641.764895833334,5641.764895833334
2023-06-03,1084393.3,1039455.9,644109.47,644109.47,5770.272812499999,5770.272812499999
2023-06-04,952878.2,1091916.8,621473.11,621473.11,5690.795729166667,5690.795729166667
2023-06-05,1051740.0,1033620.4,647007.36,647007.36,5713.951458333333,5713.951458333333
2023-06-06,1069211.5,764230.1,520840.14,520840.14,6527.9153125,6527.9153125
2023-06-07,1108430.9,808284.0,532328.28,532328.28,6520.7127083333335,6520.7127083333335
2023-06-08,1142952.7,841834.9,557112.95,557112.95,6281.360000000001,6281.360000000001
2023-06-09,1030412.4,808643.2,541447.77,541447.77,6395.495729166666,6395.495729166666
2023-06-10,1026235.3,798130.5,505174.34,505174.34,6551.3003125,6551.3003125
2023-06-11,851093.3,1041834.8,512162.34,512162.34,5144.455520833333,5144.455520833333
2023-06-12,929723.3,961337.9,553729.46,553729.46,5588.9271875,5588.9271875
2023-06-13,831336.2,927746.1,493122.04,493122.04,5481.2465625,5481.2465625
2023-06-14,932718.7,943883.9,512005.77,512005.77,5666.465625,5666.465625
2023-06-15,805981.2,962811.2,459655.36,459655.36,5242.6059374999995,5242.6059374999995
2023-06-16,1005341.0,878182.4,468531.72000000003,468531.72000000003,6020.418958333333,6020.418958333333
2023-06-17,1207473.1,764494.0,494405.36,494405.36,6793.398645833334,6793.398645833334
2023-06-18,932337.4,957152.0,480658.9,480658.9,5424.3146875,5424.3146875
2023-06-19,1175815.7,925794.3,554986.56,554986.56,5812.745104166667,5812.745104166667
2023-06-20,999957.5,937220.8,576325.46,576325.46,5535.992708333334,5535.992708333334
2023-06-21,1132998.5,902714.1,594404.6,594404.6,6041.533437499999,6041.533437499999
2023-06-22,1130888.1,985348.1,568713.61,568713.61,5779.964895833334,5779.964895833334
2023-06-23,1005730.7,1206401.6,591225.68,591225.68,5038.587083333333,5038.587083333333
2023-06-24,1089734.3,1144522.4,610754.04,610754.04,5517.996875,5517.996875
2023-06-25,845797.2,1391086.7,575820.72,573259.83,4241.346770833333,4241.346770833333
2023-06-26,712793.4,1656202.3,522738.24,522738.24,3079.138854166667,3079.138854166667
2023-06-27,779675.9,1517272.7,520593.45,520593.45,3241.0479166666664,3241.0479166666664
2023-06-28,740131.8,1358993.8,510237.96,510237.96,3644.3235416666666,3644.3235416666666
2023-06-29,673331.5,1495333.8,522217.81,522217.81,2918.3605208333333,2918.3605208333333
2023-06-30,734099.9,1347878.9,496128.01,496128.01,3725.9671875,3725.9671875
2023-07-01,727276.7,1460172.6,542894.38,542894.38,3468.644895833333,3468.644895833333
2023-07-02,756611.8,1432857.5,550835.77,550835.77,3077.7252083333333,3077.7252083333333
2023-07-03,923491.8,1009131.1,532447.19,532447.19,4621.292916666666,4621.292916666666
2023-07-04,970818.7,1006470.8,523402.91,523402.91,4927.940729166667,4927.940729166667
2023-07-05,911436.6,917268.6,508829.79,508829.79,5217.996979166667,5217.996979166667
2023-07-06,1027182.3,989679.5,540123.48,540123.48,5230.5065625,5230.5065625
2023-07-07,825301.2,1098840.1,453083.77,453083.77,4103.563229166667,4103.563229166667
2023-07-08,804765.9,1240432.7,493521.99,493521.99,3459.4840624999997,3459.4840624999997
2023-07-09,564262.5,1354801.0,424520.27,424520.27,2437.577083333333,2437.577083333333
2023-07-10,879385.2,1197076.1,533045.24,533045.24,3844.4583333333335,3844.4583333333335
2023-07-11,1087467.3,972147.2,515247.25,515247.25,5264.910833333333,5264.910833333333
2023-07-12,1044084.2,1140806.7,540424.23,540424.23,4873.229895833333,4873.229895833333
2023-07-13,1211051.1,1041954.3,577181.34,577181.34,5410.631666666667,5410.631666666667
2023-07-14,1249779.5,969131.0,564179.87,564179.87,5624.726770833334,5624.726770833334
2023-07-15,1234143.2,1030973.9,600312.03,600312.03,5602.543125,5602.543125
2023-07-16,1121495.8,1138635.0,533740.84,533740.84,5259.432083333333,5259.432083333333
2023-07-17,1044089.3,1045923.0,553930.61,553930.61,5247.461458333333,5247.461458333333
2023-07-18,1082271.4,1106247.4,564270.73,564270.73,4941.151666666667,4941.151666666667
2023-07-19,956219.2,1250117.1,528559.65,528559.65,4570.364166666667,4570.364166666667
2023-07-20,963929.0,1117645.6,510057.47,510057.47,4953.990833333333,4953.990833333333
2023-07-21,1074187.7,1041576.1,515115.88,515115.88,5355.4615625,5355.4615625
2023-07-22,1054702.4,1133532.8,564680.39,564680.39,5304.37875,5304.37875
2023-07-23,911243.4,1188105.4,504461.36,504461.36,4327.706666666666,4327.706666666666
2023-07-24,943067.1,993880.6,466627.64,466627.64,4804.355208333333,4804.355208333333
2023-07-25,947400.0,992747.0,482789.09,482789.09,4917.980625,4917.980625
2023-07-26,900045.8,943474.1,483961.59,483961.59,5161.1728125,5161.1728125
2023-07-27,812973.2,1070841.3,458652.96,458652.96,4583.155104166667,4583.155104166667
2023-07-28,732956.3,1333425.6,435969.11,435969.11,3608.5296875,3608.5296875
2023-07-29,708810.4,1317326.2,429252.76,429252.76,3393.4758333333334,3393.4758333333334
2023-07-30,730992.9,1295811.0,435867.75,435867.75,2852.3783333333336,2852.3783333333336
2023-07-31,877511.0,1034490.2,496818.85,496818.85,4530.493333333333,4530.493333333333
2023-08-01,1060222.8,1049306.1,580211.57,580211.57,5136.9548958333335,5136.9548958333335
2023-08-02,770243.1,1225412.3,481609.67,481609.67,3729.7468750000003,3729.7468750000003
2023-08-03,749731.9,1301747.0,429869.66,429869.66,3387.9658333333336,3387.9658333333336
2023-08-04,1007769.5,1343495.6,546777.57,546777.57,3962.7436458333336,3962.7436458333336
2023-08-05,1035792.1,1316183.1,614651.09,614651.09,4306.3478125,4306.3478125
2023-08-06,865499.7,1460870.8,495595.47000000003,495595.47000000003,3366.0719791666666,3366.0719791666666
2023-08-07,1004253.8,1135920.9,569466.65,569466.65,4880.851979166667,4880.851979166667
2023-08-08,1032065.4,1056334.6,563791.62,563791.62,5090.240624999999,5090.240624999999
2023-08-09,1307015.4,887391.2,574246.28,574246.28,6404.9565625,6404.9565625
2023-08-10,1477315.2,774302.6,570139.01,570139.01,7437.276875,7437.276875
2023-08-11,1911352.7,731240.6,582459.72,582459.72,7991.221354166667,7991.221354166667
2023-08-12,1569192.1,673406.8,486286.06,486286.06,7799.777708333334,7799.777708333334
2023-08-13,1091820.9,875349.1,519521.04,519521.04,5882.670833333334,5882.670833333334
2023-08-14,1303913.6,861460.1,581858.38,581858.38,6205.689791666667,6205.689791666667
2023-08-15,945316.1,970213.0,575585.46,575585.46,5364.06625,5364.06625
2023-08-16,1400598.0,664369.2,557956.73,557956.73,7733.4063541666665,7733.4063541666665
2023-08-17,1579100.1,586327.0,504539.47000000003,504539.47000000003,8937.441666666668,8937.441666666668
2023-08-18,1578794.7,544997.0,480842.75,480842.75,9229.409583333332,9229.409583333332
2023-08-19,1516406.9,569712.2,497839.52,497839.52,8906.858125,8906.858125
2023-08-20,1202464.0,722754.5,464949.08,464949.08,6903.677708333334,6903.677708333334
2023-08-21,1373999.4,610086.4,470732.88,470732.88,8033.56125,8033.56125
2023-08-22,1646324.0,533715.7,448059.97000000003,448059.97000000003,9363.968125,9363.968125
2023-08-23,1783474.2,422223.5,304921.83,304921.83,9326.524374999999,9326.524374999999
2023-08-24,1255724.7,614117.0,441408.35,441408.35,8156.595937499999,8156.595937499999
2023-08-25,1369291.8,637368.4,477981.41,477981.41,8305.155104166666,8305.155104166666
2023-08-26,1302440.0,651277.9,490519.45,490519.45,7930.1453125,7930.1453125
2023-08-27,970610.8,845934.4,496769.06,496769.06,6341.9009375,6341.9009375
2023-08-28,1428374.1,664107.2,481138.57,481138.57,7961.6175,7961.6175
2023-08-29,1345037.5,612134.9,423480.13,423480.13,7921.920729166667,7921.920729166667
2023-08-30,1456832.4,597839.5,446855.83999999997,446855.83999999997,8640.800416666667,8640.800416666667
2023-08-31,1890866.7,382819.3,365563.65,365563.65,9072.227499999999,9072.227499999999
2023-09-01,2248662.7,297266.6,296306.17,296306.17,10000.0,10000.0
2023-09-02,2295298.8,272310.6,272310.19,272310.19,10000.0,10000.0
2023-09-03,2024382.0,301798.4,301798.14,301798.14,10000.0,10000.0
2023-09-04,1916041.7,305248.2,305247.98,305247.98,10000.0,10000.0
2023-09-05,1259238.1,543889.4,482416.89,482416.89,8955.258333333333,8955.258333333333
2023-09-06,1176330.5,650212.8,506618.98,506618.98,7992.499583333333,7992.499583333333
2023-09-07,1080769.0,698166.9,516623.82,516623.82,6722.4297916666665,6722.4297916666665
2023-09-08,848920.1,697275.5,408269.44,408269.44,5976.849999999999,5976.849999999999
2023-09-09,857971.3,743392.9,467450.63,467450.63,5871.885520833333,5871.885520833333
2023-09-10,548278.5,902015.4,401673.95,401673.95,3700.2876041666664,3700.2876041666664
2023-09-11,737517.7,724826.9,411771.22000000003,411771.22000000003,4432.251979166666,4432.251979166666
2023-09-12,811301.5,652213.1,374007.72000000003,374007.72000000003,4954.3840625,4954.3840625
2023-09-13,865116.6,610023.1,387452.01,387452.01,5994.306145833333,5994.306145833333
2023-09-14,1052917.4,541348.2,405053.91,405053.91,6754.771354166667,6754.771354166667
2023-09-15,1095526.0,536923.8,461607.29,461607.29,7813.531666666667,7813.531666666667
2023-09-16,997772.0,609112.4,473654.27,473654.27,6858.952395833334,6858.952395833334
2023-09-17,749482.1,969022.4,489053.87,489053.87,4053.0876041666666,4053.0876041666666
2023-09-18,769431.0,1092954.9,556468.39,556468.39,4011.544895833333,4011.544895833333
2023-09-19,778125.4,1097821.7,526543.96,526543.96,4259.1259375,4259.1259375
2023-09-20,914816.2,1025550.1,545785.89,545785.89,4595.868645833333,4595.868645833333
2023-09-21,924930.7,766605.2,523262.1,523262.1,6487.587812500001,6487.587812500001
2023-09-22,847410.3,739782.7,479765.84,479765.84,5968.1303125,5968.1303125
2023-09-23,776102.7,1002390.4,524479.86,524479.86,4716.83875,4716.83875
2023-09-24,661546.0,1071054.5,447181.97000000003,447181.97000000003,4451.287604166667,4451.287604166667
2023-09-25,866162.6,1005589.8,481562.39,481562.39,5011.287604166667,5011.287604166667
2023-09-26,765935.7,1079004.1,502737.32,502737.32,4098.1378125,4098.1378125
2023-09-27,907234.9,881346.3,494328.07,494328.07,5549.332291666667,5549.332291666667
2023-09-28,744140.3,1004353.3,509066.6,509066.6,4650.584374999999,4650.584374999999
2023-09-29,1064692.4,724128.8,568078.75,568078.75,6996.376354166667,6996.376354166667
2023-09-30,860914.3,734956.2,501087.18,501087.18,6116.395416666666,6116.395416666666
2023-10-01,715342.1,1200230.8,541149.32,541149.32,3775.4751041666664,3775.4751041666664
2023-10-02,874895.3,1338722.3,614116.97,614116.97,3492.000520833333,3492.000520833333
2023-10-03,1014743.7,1307483.1,710019.05,710019.05,4098.316770833333,4098.316770833333
2023-10-04,1078694.5,1230904.3,715762.64,715503.13,4103.0547916666665,4103.0547916666665
2023-10-05,1473439.7,960499.6,792964.5700000001,792964.5700000001,6514.607187500001,6514.607187500001
2023-10-06,1554121.7,914741.9,811492.61,811492.61,7607.835104166667,7607.835104166667
2023-10-07,1579888.7,813645.6,753724.8,753724.8,8325.185104166667,8325.185104166667
2023-10-08,1530409.4,808946.4,745718.37,745718.37,8148.433229166666,8148.433229166666
2023-10-09,1765238.2,598155.9,574439.65,574439.65,9130.976145833332,9130.976145833332
2023-10-10,2419606.6,505529.4,505528.92,505528.92,10000.0,10000.0
2023-10-11,2597022.0,480510.5,480510.12,480510.12,10000.0,10000.0
2023-10-12,2480742.3,521979.9,521979.66000000003,521979.66000000003,10000.0,10000.0
2023-10-13,2075489.7,429337.4,429337.18,429337.18,10000.0,10000.0
2023-10-14,1876529.7,501505.5,483112.48,483112.48,9019.8590625,9019.8590625
2023-10-15,1009771.8,690889.8,511225.85,511225.85,7057.528020833332,7057.528020833332
2023-10-16,1427452.1,597189.0,543182.05,543182.05,8678.848229166668,8678.848229166668
2023-10-17,1542480.6,636311.4,593527.31,593527.31,8969.45375,8969.45375
2023-10-18,1287908.0,842728.9,665774.49,665774.49,7299.1275,7299.1275
2023-10-19,1198104.6,883674.7,644552.55,643487.13,6909.048333333333,6909.048333333333
2023-10-20,1278353.3,790853.7,639087.23,639087.23,7045.331354166668,7045.331354166668
2023-10-21,1009796.5,852974.9,538758.86,538758.86,5454.03,5454.03
2023-10-22,785421.9,1117313.3,541033.57,541033.57,4144.315208333333,4144.315208333333
2023-10-23,840861.2,1128938.3,598938.43,598938.43,4268.34,4268.34
2023-10-24,664481.1,1246168.8,453079.84,453079.84,3496.3799999999997,3496.3799999999997
2023-10-25,978990.3,1089837.8,580130.05,580130.05,4670.037499999999,4670.037499999999
2023-10-26,979818.4,1057371.6,614190.41,614190.41,4968.00125,4968.00125
2023-10-27,877082.0,1100276.7,624884.45,624884.45,4832.8828125,4832.8828125
2023-10-28,983559.1,1122004.8,627381.57,627381.57,4814.2266666666665,4814.2266666666665
2023-10-29,838827.4,1209755.1,571210.24,571210.24,3892.283645833333,3892.283645833333
2023-10-30,1027380.7,1220678.9,656450.93,656450.93,4535.456770833333,4535.456770833333
2023-10-31,1038999.5,1098603.3,671461.31,671461.31,4773.408125,4773.408125
